SetWaitableTimer( 100 ) notified by WM_APP	tested 5 min.	Min: 85.744 / Ave: 99.999 / Max: 114.285	CPU: 0.277%
86	17
87	7
88	10
89	21
90	481
91	145
92	96
93	97
94	126
95	133
96	122
97	16
98	12
99	19
100	30
101	17
102	12
103	21
104	27
105	894
106	231
107	112
108	114
109	80
110	65
111	53
112	18
113	11
114	12
