SetWaitableTimer( 100 ) notified by Callback	tested 5 min.	Min: 84.944 / Ave: 100.001 / Max: 114.523	CPU: 0.309%
85	1
86	8
87	11
88	10
89	13
90	496
91	130
92	102
93	115
94	113
95	127
96	129
97	21
98	23
99	11
100	31
101	7
102	21
103	12
104	19
105	906
106	219
107	125
108	98
109	98
110	63
111	44
112	25
113	9
114	11
115	1
