SetTimer( 125 )	tested 5 min.	Min: 109.914 / Ave: 132.927 / Max: 154.081	CPU: 0.333%
110	2
111	6
112	4
113	1
114	2
115	4
116	12
117	5
118	4
119	1
120	168
121	57
122	69
123	83
124	112
125	105
126	95
127	92
128	12
130	2
131	4
132	3
133	1
134	1
135	554
136	163
137	118
138	98
139	96
140	50
141	69
142	35
143	4
144	5
145	3
146	8
147	4
148	4
149	2
150	137
151	34
152	14
153	8
154	4
