SetWaitableTimer( 125 ) notified by WM_APP	tested 5 min.	Min: 109.968 / Ave: 125.000 / Max: 140.113	CPU: 0.352%
110	7
111	34
112	23
113	19
114	12
115	15
116	12
117	11
118	7
119	13
120	693
121	167
122	113
123	117
124	129
125	163
126	129
127	110
128	26
129	11
130	7
131	17
132	7
133	15
134	19
135	339
136	67
137	57
138	33
139	22
140	4

