SetTimer( 100 )	tested 5 min.	Min: 93.977 / Ave: 109.515 / Max: 125.029	CPU: 0.299%
94	1
95	4
96	3
97	1
98	3
99	4
100	21
101	60
102	4
103	1
104	6
105	883
106	239
107	154
108	168
109	184
110	173
111	164
112	79
113	3
114	7
115	13
116	38
117	34
118	11
119	9
120	317
121	70
122	41
123	28
124	11
125	4
