
SetWaitableTimer( 125 ) notified by WM_TIMER	tested 5 min.	Min: 110.034 / Ave: 124.997 / Max: 140.062	CPU: 0.372%
110	4
111	27
112	27
113	19
114	17
115	11
116	5
117	3
118	2
119	13
120	667
121	176
122	131
123	135
124	140
125	170
126	151
127	110
128	19
129	4
130	3
131	5
132	9
133	12
134	27
135	357
136	66
137	41
138	27
139	19
140	1
